DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY,RETIRED
"Jan 1, 2002",Tuesday,5,5,3,2,1,0,1,0,0,7,7,8,5,6,5,9,11,8,6,7,2,5,1,3,107,54,False,North,54,Dodge,True
"Jan 2, 2002",Wednesday,3,4,0,1,1,5,8,11,7,8,12,12,17,13,7,11,13,12,13,5,6,3,3,0,175,54,False,North,54,Dodge,True
"Jan 3, 2002",Thursday,3,1,3,2,0,5,9,15,7,11,5,12,8,8,10,11,16,17,11,3,6,6,0,3,172,54,False,North,54,Dodge,True
"Jan 4, 2002",Friday,4,2,2,1,0,3,8,6,9,10,10,15,16,7,11,10,14,13,9,3,8,4,2,8,175,54,False,North,54,Dodge,True
"Jan 5, 2002",Saturday,3,2,0,1,0,0,4,3,5,6,9,7,9,16,9,9,8,11,8,7,4,3,4,4,132,54,False,North,54,Dodge,True
"Jan 6, 2002",Sunday,5,1,1,0,0,1,1,2,3,5,6,13,11,7,13,9,9,12,7,4,1,5,2,2,120,54,False,North,54,Dodge,True
"Jan 7, 2002",Monday,0,0,0,1,0,4,10,9,9,6,10,9,9,10,10,16,13,14,9,5,3,3,2,5,157,54,False,North,54,Dodge,True
"Jan 8, 2002",Tuesday,2,3,2,1,0,5,9,10,9,9,8,11,9,9,8,13,22,10,9,8,9,8,3,5,182,54,False,North,54,Dodge,True
"Jan 9, 2002",Wednesday,3,0,2,1,0,5,9,6,8,8,9,6,2,9,6,13,28,14,12,5,7,5,1,4,163,54,False,North,54,Dodge,True
"Jan 10, 2002",Thursday,1,0,1,0,1,7,9,8,5,6,10,6,15,12,6,10,11,16,9,5,2,5,2,1,148,54,False,North,54,Dodge,True
"Jan 11, 2002",Friday,1,0,2,0,1,2,11,11,6,9,8,11,5,13,9,18,19,19,12,8,8,4,4,3,184,54,False,North,54,Dodge,True
"Jan 12, 2002",Saturday,6,2,1,0,0,0,1,1,6,6,8,11,6,8,10,7,9,6,5,7,2,5,2,1,110,54,False,North,54,Dodge,True
